# Spherical Bessel functions via up and down recursion
0.100000000000  7.271510996714e-21  -5.646698220813e+02  1.000000000000e+00  1.000000000000e+00
0.110000000000  1.885956580488e-20  1.769954619349e+02  9.995862634807e-01  1.000000000000e+00
0.120000000000  4.501897302427e-20  6.583451988745e+01  9.987873167170e-01  1.000000000000e+00
0.130000000000  1.002289181299e-19  -1.487040705451e+01  1.000000000000e+00  1.000000000000e+00
0.140000000000  2.102879485607e-19  5.694498969623e+00  9.837747215562e-01  1.000000000000e+00
0.150000000000  4.191980344606e-19  5.254478113922e+00  9.811899883434e-01  1.000000000000e+00
0.160000000000  7.992399882748e-19  2.811095661668e-01  6.817475806585e-01  1.000000000000e+00
0.170000000000  1.465329978075e-18  4.943857679907e+00  9.774004029797e-01  1.000000000000e+00
0.180000000000  2.595005161154e-18  -8.749802607717e-01  1.000000000000e+00  1.000000000000e+00
0.190000000000  4.455682637173e-18  -2.056170723520e-01  1.000000000000e+00  1.000000000000e+00
0.200000000000  7.441172528051e-18  -2.031705268961e-01  1.000000000000e+00  1.000000000000e+00
0.210000000000  1.211980557717e-17  -3.581998348181e-01  1.000000000000e+00  1.000000000000e+00
0.220000000000  1.929696075339e-17  -1.782786059057e-02  1.000000000000e+00  1.000000000000e+00
0.230000000000  3.009525146270e-17  1.905052041741e-01  4.282512786927e-01  1.000000000000e+00
0.240000000000  4.605615261499e-17  -1.316149345407e-02  1.000000000000e+00  1.000000000000e+00
0.250000000000  6.926742745371e-17  3.722632539850e-02  3.797679182725e-01  1.000000000000e+00
0.260000000000  1.025213452059e-16  -2.137341690589e-02  1.000000000000e+00  1.000000000000e+00
0.270000000000  1.495093707050e-16  -8.928446469751e-03  1.000000000000e+00  1.000000000000e+00
0.280000000000  2.150597576193e-16  1.359948176531e-02  7.438967746684e-01  1.000000000000e+00
0.290000000000  3.054252902117e-16  1.678656355380e-02  7.019502671435e-01  1.000000000000e+00
0.300000000000  4.286292970560e-16  -3.274071074233e-03  1.000000000000e+00  1.000000000000e+00
0.310000000000  5.948790062412e-16  -1.960142686543e-03  1.000000000000e+00  1.000000000000e+00
0.320000000000  8.170563276607e-16  -5.987872506960e-03  1.000000000000e+00  1.000000000000e+00
0.330000000000  1.111297236361e-15  5.608973540436e-03  9.019544973906e-01  1.000000000000e+00
0.340000000000  1.497672093941e-15  -1.433171491663e-03  1.000000000000e+00  1.000000000000e+00
0.350000000000  2.000980484933e-15  3.901737446614e-04  9.932515688989e-01  1.000000000000e+00
0.360000000000  2.651675464293e-15  -1.230342320861e-03  1.000000000000e+00  1.000000000000e+00
0.370000000000  3.486933512722e-15  1.676191054427e-03  9.728176401013e-01  9.999999999999e-01
0.380000000000  4.551887980960e-15  9.262058478082e-04  9.852718107044e-01  9.999999999999e-01
0.390000000000  5.901045374402e-15  1.182875419941e-05  9.998152410157e-01  9.999999999999e-01
0.400000000000  7.599905487801e-15  -4.480661550682e-05  1.000000000000e+00  9.999999999999e-01
0.410000000000  9.726808148434e-15  -3.993953648787e-04  1.000000000000e+00  9.999999999999e-01
0.420000000000  1.237503116713e-14  1.564755366376e-04  9.977273372778e-01  9.999999999998e-01
0.430000000000  1.565516603209e-14  -8.142288751857e-05  1.000000000000e+00  9.999999999998e-01
0.440000000000  1.969779991250e-14  1.098297562582e-04  9.984741267569e-01  9.999999999997e-01
0.450000000000  2.465653466962e-14  4.406701145603e-06  9.999400403108e-01  9.999999999997e-01
0.460000000000  3.071137580446e-14  -6.109456698170e-05  1.000000000000e+00  9.999999999996e-01
0.470000000000  3.807252660503e-14  -1.102574058487e-04  1.000000000000e+00  9.999999999995e-01
0.480000000000  4.698462519470e-14  -2.679799938719e-05  1.000000000000e+00  9.999999999994e-01
0.490000000000  5.773146472840e-14  -5.319909437720e-05  1.000000000000e+00  9.999999999993e-01
0.500000000000  7.064123963662e-14  2.533293951863e-05  9.996883295867e-01  9.999999999991e-01
0.510000000000  8.609236358126e-14  6.243933237465e-05  9.992462732596e-01  9.999999999990e-01
0.520000000000  1.045199076628e-13  -7.311290576582e-06  1.000000000000e+00  9.999999999988e-01
0.530000000000  1.264227104083e-13  2.816601611466e-05  9.996720721607e-01  9.999999999985e-01
0.540000000000  1.523712141750e-13  -1.022647224412e-05  1.000000000000e+00  9.999999999983e-01
0.550000000000  1.830160858274e-13  -3.487583750705e-05  1.000000000000e+00  9.999999999979e-01
0.560000000000  2.190976828868e-13  1.291493042473e-05  9.998572075156e-01  9.999999999976e-01
0.570000000000  2.614564298155e-13  -6.993150431159e-06  1.000000000000e+00  9.999999999972e-01
0.580000000000  3.110441726827e-13  6.084733480941e-06  9.999348924634e-01  9.999999999967e-01
0.590000000000  3.689365841690e-13  -6.135895172854e-07  1.000000000000e+00  9.999999999961e-01
0.600000000000  4.363466946970e-13  7.345478925847e-07  9.999923838701e-01  9.999999999955e-01
0.610000000000  5.146396294433e-13  5.866855420031e-06  9.999400953199e-01  9.999999999947e-01
0.620000000000  6.053486350703e-13  -2.252971395094e-06  1.000000000000e+00  9.999999999939e-01
0.630000000000  7.101924842408e-13  -6.303665308110e-06  1.000000000000e+00  9.999999999930e-01
0.640000000000  8.310943503266e-13  3.802691444056e-06  9.999628508937e-01  9.999999999919e-01
0.650000000000  9.702022492079e-13  1.251095021487e-06  9.999879500104e-01  9.999999999907e-01
0.660000000000  1.129911149675e-12  -1.553558623202e-06  1.000000000000e+00  9.999999999893e-01
0.670000000000  1.312886858703e-12  -9.882544279063e-07  1.000000000000e+00  9.999999999877e-01
