0.024  18.3695  21.6012  17.6115  9.8853  14.5912  0.548896  24.5575  20.3749  
0.025  18.3524  21.8566  17.6274  9.92341  14.7214  0.534181  24.7984  20.7183  
0.026  18.3326  22.1134  17.6404  9.96144  14.8514  0.520548  25.0397  21.0657  
0.027  18.3102  22.3715  17.6506  9.99938  14.9812  0.507884  25.2812  21.4169  
0.028  18.2851  22.6309  17.6578  10.0372  15.1106  0.497991  25.5229  21.772  
0.029  18.2574  22.8915  17.662  10.075  15.2397  0  25.7647  22.1308  
0.03  18.2269  23.1533  17.6633  10.1128  15.3684  0  26.0065  22.4934  
0.031  18.1937  23.4162  17.6614  10.1504  15.4968  0  26.2482  22.8597  
0.032  18.1579  23.6801  17.6564  10.188  15.6246  0  26.4897  23.2295  
0.033  18.1193  23.9449  17.6483  10.2256  15.7521  0  26.731  23.603  
0.034  18.078  24.2105  17.637  10.2631  15.879  0  26.9719  23.9799  
0.035  18.034  24.4768  17.6225  10.3006  16.0054  0  27.2123  24.3602  
0.036  17.9873  24.7438  17.6047  10.3381  16.1312  0  27.4522  24.7438  
0.037  17.9378  25.0114  17.5836  10.3755  16.2563  0  27.6913  25.1306  
0.038  17.8856  25.2793  17.5592  10.413  16.3809  0  27.9297  25.5206  
0.039  17.8306  25.5476  17.5314  10.4504  16.5047  0  28.1672  25.9136  
0.04  17.773  25.8162  17.5001  10.4878  16.6278  0  28.4037  26.3095  
0.041  17.7126  26.0848  17.4654  10.5253  16.7501  0  28.6391  26.7081  
0.042  17.6495  26.3534  17.4272  10.5628  16.8717  0  28.8732  27.1095  
0.043  17.5836  26.6218  17.3856  10.6003  16.9923  0  29.1059  27.5133  
0.044  17.5151  26.89  17.3403  10.6379  17.1121  0  29.3371  27.9195  
0.045  17.4438  27.1577  17.2915  10.6756  17.231  0  29.5666  28.328  
0.046  17.3699  27.4248  17.2391  10.7133  17.3489  0  29.7944  28.7384  
0.047  17.2932  27.6913  17.1831  10.7511  17.4658  0  30.0203  29.1508  
0.048  17.2139  27.9568  17.1234  10.789  17.5817  0  30.2441  29.5649  
0.049  17.132  28.2214  17.0601  10.827  17.6965  0  30.4658  29.9805  
0.05  17.0474  28.4847  16.9931  10.8651  17.8102  0  30.6851  30.3974  
0.051  16.9602  28.7467  16.9224  10.9033  17.9226  0  30.9019  30.8154  
0.052  16.8704  29.0071  16.8479  10.9417  18.0339  0  31.1161  31.2343  
0.053  16.778  29.2658  16.7698  10.9803  18.144  0  31.3275  31.6539  
0.054  16.683  29.5225  16.6879  11.019  18.2527  0  31.5359  32.0738  
0.055  16.5855  29.7772  16.6022  11.058  18.3601  0  31.7412  32.4939  
0.056  16.4855  30.0295  16.5128  11.0971  18.4661  0  31.9433  32.9139  
0.057  16.383  30.2793  16.4197  11.1364  18.5708  0  32.1419  33.3336  
0.058  16.278  30.5264  16.3228  11.176  18.6739  0  32.337  33.7525  
0.059  16.1707  30.7705  16.2221  11.2158  18.7756  0  32.5283  34.1705  
0.06  16.0609  31.0114  16.1177  11.2559  18.8756  0  32.7156  34.5871  
0.061  15.9488  31.2489  16.0096  11.2963  18.9741  0  32.8988  35.0022  
0.062  15.8343  31.4827  15.8978  11.3369  19.071  0  33.0778  35.4153  
0.063  15.7176  31.7126  15.7822  11.3779  19.1662  0  33.2523  35.8261  
0.064  15.5986  31.9384  15.663  11.4192  19.2596  0  33.4221  36.2342  
0.065  15.4774  32.1597  15.5402  11.4609  19.3513  0  33.5872  36.6393  
0.066  15.3541  32.3764  15.4137  11.5029  19.4411  0  33.7472  37.041  
0.067  15.2286  32.5881  15.2836  11.5453  19.5291  0  33.9021  37.4389  
0.068  15.1011  32.7946  15.15  11.588  19.6152  0  34.0517  37.8324  
0.069  14.9716  32.9956  15.0128  11.6313  19.6993  0  34.1957  38.2214  
0.07  14.84  33.1908  14.8722  11.6749  19.7814  0  34.334  38.6052  
0.071  14.7066  33.3799  14.7282  11.719  19.8614  0  34.4664  38.9834  
0.072  14.5713  33.5627  14.5808  11.7636  19.9394  0  34.5928  39.3556  
0.073  14.4342  33.7387  14.4301  11.8086  20.0152  0  34.7129  39.7213  
0.074  14.2953  33.9078  14.2761  11.8542  20.0888  0  34.8266  40.08  
0.075  14.1547  34.0696  14.119  11.9003  20.1601  0  34.9337  40.4313  
0.076  14.0125  34.2238  13.9588  11.9469  20.2292  0  35.034  40.7745  
0.077  13.8687  34.3701  13.7956  11.9941  20.2959  0  35.1273  41.1091  
0.078  13.7235  34.5081  13.6294  12.0419  20.3602  0  35.2135  41.4348  
0.079  13.5768  34.6376  13.4604  12.0903  20.4221  0  35.2925  41.7508  
0.08  13.4287  34.7582  13.2887  12.1393  20.4814  0  35.364  42.0566  
0.081  13.2793  34.8696  13.1143  12.1889  20.5383  0  35.4278  42.3518  
0.082  13.1286  34.9714  12.9373  12.2392  20.5925  0  35.4839  42.6357  
0.083  12.9769  35.0634  12.758  12.2902  20.6441  0  35.5321  42.9078  
0.084  12.824  35.1453  12.5763  12.3418  20.693  0  35.5722  43.1674  
0.085  12.6701  35.2166  12.3925  12.3942  20.7391  0  35.6041  43.4141  
0.086  12.5153  35.2771  12.2066  12.4473  20.7824  0  35.6276  43.6472  
0.087  12.3596  35.3266  12.0187  12.5012  20.8229  0  35.6426  43.8662  
0.088  12.2031  35.3646  11.8291  12.5558  20.8605  0  35.649  44.0704  
0.089  12.046  35.3908  11.6379  12.6112  20.8951  0  35.6467  44.2594  
0.09  11.8882  35.4051  11.4451  12.6674  20.9267  0  35.6355  44.4325  
0.091  11.7299  35.4071  11.251  12.7243  20.9553  0  35.6154  44.5893  
0.092  11.5711  35.3964  11.0557  12.7822  20.9807  0  35.5862  44.729  
0.093  11.412  35.373  10.8595  12.8408  21.003  0  35.5479  44.8513  
0.094  11.2526  35.3364  10.6623  12.9003  21.0221  0  35.5003  44.9555  
0.095  11.093  35.2866  10.4645  12.9607  21.0379  0  35.4435  45.0413  
0.096  10.9333  35.2232  10.2662  13.0219  21.0504  0  35.3773  45.108  
0.097  10.7736  35.1461  10.0676  13.0841  21.0595  0  35.3018  45.1552  
0.098  10.6139  35.055  9.86882  13.1471  21.0653  0  35.2168  45.1826  
0.099  10.4543  34.9499  9.67009  13.211  21.0675  0  35.1224  45.1896  
0.1  10.295  34.8306  9.47159  13.2758  21.0663  0  35.0185  45.1759  
0.101  10.1361  34.697  9.27351  13.3416  21.0615  0  34.9051  45.1412  
0.102  9.97751  34.5489  9.07604  13.4083  21.0532  0  34.7822  45.0852  
0.103  9.81944  34.3865  8.87936  13.4759  21.0412  0  34.6499  45.0076  
0.104  9.66196  34.2095  8.68367  13.5444  21.0255  0  34.5082  44.9082  
0.105  9.50513  34.018  8.48915  13.6138  21.0062  0  34.3572  44.7868  
0.106  9.34907  33.8122  8.29598  13.6842  20.983  0  34.1968  44.6433  
0.107  9.19383  33.5919  8.10436  13.7555  20.9561  0  34.0273  44.4776  
0.108  9.03951  33.3575  7.91447  13.8277  20.9254  0  33.8486  44.2898  
0.109  8.88619  33.1089  7.72647  13.9008  20.8909  0  33.6609  44.0799  
0.11  8.73395  32.8464  7.54056  13.9748  20.8524  0  33.4642  43.848  
0.111  8.58287  32.5703  7.35689  14.0497  20.8101  0  33.2588  43.5943  
0.112  8.43301  32.2807  7.17563  14.1255  20.7639  0  33.0448  43.3191  
0.113  8.28447  31.978  6.99693  14.2021  20.7138  0  32.8223  43.0226  
0.114  8.13731  31.6626  6.82096  14.2795  20.6597  0  32.5915  42.7052  
0.115  7.9916  31.3348  6.64784  14.3578  20.6017  0  32.3527  42.3674  
0.116  7.84741  30.9951  6.47772  14.4368  20.5397  0  32.1059  42.0098  
0.117  7.7048  30.644  6.31071  14.5165  20.4738  0  31.8514  41.6328  
0.118  7.56385  30.2819  6.14695  14.597  20.4039  0  31.5895  41.2371  
0.119  7.42461  29.9093  5.98652  14.6782  20.3301  0  31.3204  40.8235  
0.12  7.28714  29.527  5.82954  14.76  20.2524  0  31.0443  40.3927  
0.121  7.15149  29.1354  5.67608  14.8424  20.1708  0  30.7616  39.9456  
0.122  7.01772  28.7353  5.52622  14.9254  20.0854  0  30.4724  39.4831  
0.123  6.88588  28.3273  5.38003  15.0088  19.9961  0  30.1771  39.006  
0.124  6.75602  27.912  5.23756  15.0927  19.9031  0  29.876  38.5154  
0.125  6.62817  27.4903  5.09885  15.177  19.8062  0  29.5693  38.0124  
0.126  6.50237  27.0628  4.96394  15.2616  19.7057  0  29.2575  37.4979  
0.127  6.37867  26.6303  4.83284  15.3465  19.6016  0  28.9408  36.9731  
0.128  6.2571  26.1935  4.70557  15.4316  19.4939  0  28.6196  36.4391  
0.129  6.13768  25.7532  4.58213  15.5167  19.3827  0  28.2941  35.897  
0.13  6.02045  25.3101  4.4625  15.602  19.2681  0  27.9648  35.348  
0.131  5.90542  24.8651  4.34668  15.6871  19.1501  0  27.6319  34.7931  
0.132  5.79261  24.4187  4.23462  15.7722  19.0289  0  27.2959  34.2336  
0.133  5.68205  23.9719  4.1263  15.857  18.9045  0  26.9571  33.6706  
0.134  5.57374  23.5252  4.02168  15.9414  18.7771  0  26.6158  33.1051  
0.135  5.46769  23.0795  3.92069  16.0255  18.6468  0  26.2724  32.5383  
0.136  5.36391  22.6353  3.82328  16.1091  18.5136  0  25.9272  31.9712  
0.137  5.26241  22.1933  3.7294  16.192  18.3777  0  25.5806  31.4049  
0.138  5.16317  21.7541  3.63896  16.2742  18.2392  0  25.2329  30.8402  
0.139  5.06621  21.3183  3.5519  16.3555  18.0982  0  24.8844  30.2782  
0.14  4.97151  20.8865  3.46813  16.4359  17.955  0  24.5356  29.7197  
0.141  4.87906  20.4592  3.38759  16.5152  17.8095  0  24.1867  29.1656  
0.142  4.78885  20.0369  3.31017  16.5932  17.662  0  23.8381  28.6166  
0.143  4.70087  19.6199  3.2358  16.67  17.5125  0  23.4901  28.0735  
0.144  4.61511  19.2087  3.16439  16.7453  17.3613  0  23.1429  27.537  
0.145  4.53153  18.8038  3.09585  16.819  17.2085  0  22.7969  27.0076  
0.146  4.45012  18.4053  3.03009  16.891  17.0543  0  22.4524  26.4859  
0.147  4.37087  18.0136  2.96701  16.9612  16.8987  0  22.1097  25.9724  
0.148  4.29373  17.629  2.90654  17.0294  16.742  0  21.7689  25.4676  
0.149  4.21869  17.2517  2.84857  17.0955  16.5842  0  21.4304  24.9719  
0.15  4.14571  16.8818  2.79303  17.1594  16.4256  0  21.0945  24.4855  
0.151  4.07477  16.5195  2.73982  17.221  16.2664  0  20.7613  24.0089  
0.152  4.00583  16.165  2.68886  17.2801  16.1065  0  20.4311  23.5421  
0.153  3.93887  15.8182  2.64006  17.3365  15.9463  0  20.1041  23.0854  
0.154  3.87384  15.4794  2.59334  17.3903  15.7858  0  19.7804  22.639  
0.155  3.81071  15.1485  2.54862  17.4412  15.6252  0  19.4603  22.203  
0.156  3.74945  14.8255  2.50583  17.4891  15.4646  0  19.144  21.7774  
0.157  3.69002  14.5105  2.46488  17.534  15.3042  0  18.8315  21.3622  
0.158  3.63239  14.2034  2.4257  17.5757  15.1441  0  18.5231  20.9575  
0.159  3.57651  13.9041  2.38822  17.6142  14.9844  0  18.2188  20.5633  
0.16  3.52234  13.6126  2.35238  17.6492  14.8253  0  17.9188  20.1795  
0.161  3.46986  13.3289  2.3181  17.6808  14.6669  0  17.6233  19.8059  
0.162  3.41902  13.0527  2.28532  17.7089  14.5093  0  17.3322  19.4426  
0.163  3.36979  12.7841  2.25399  17.7333  14.3526  0  17.0457  19.0893  
0.164  3.32212  12.5229  2.22403  17.7541  14.1969  0  16.7638  18.746  
0.165  3.27597  12.2689  2.19539  17.7711  14.0424  0  16.4867  18.4125  
0.166  3.23132  12.0222  2.16803  17.7843  13.889  0  16.2144  18.0887  
0.167  3.18812  11.7824  2.14188  17.7936  13.737  0  15.9468  17.7743  
0.168  3.14634  11.5495  2.11689  17.7991  13.5864  0  15.6841  17.4691  
0.169  3.10593  11.3234  2.09302  17.8006  13.4373  0  15.4263  17.1731  
0.17  3.06687  11.1038  2.07023  17.7982  13.2897  0  15.1734  16.8859  
0.171  3.02911  10.8907  2.04846  17.7918  13.1438  0  14.9253  16.6075  
0.172  2.99263  10.6838  2.02768  17.7815  12.9995  0  14.6822  16.3375  
0.173  2.95738  10.4831  2.00784  17.7672  12.857  0  14.4439  16.0757  
0.174  2.92333  10.2883  1.98892  17.7489  12.7163  0  14.2105  15.8221  
0.175  2.89046  10.0993  1.97086  17.7268  12.5775  0  13.982  15.5762  
0.176  2.85872  9.91606  1.95364  17.7007  12.4405  0  13.7583  15.3381  
0.177  2.82809  9.73829  1.93722  17.6708  12.3055  0  13.5394  15.1073  
0.178  2.79853  9.56588  1.92157  17.6371  12.1725  0  13.3252  14.8838  
0.179  2.77001  9.39869  1.90667  17.5997  12.0415  0  13.1158  14.6673  
0.18  2.74251  9.23657  1.89247  17.5585  11.9125  0  12.911  14.4576  
0.181  2.71599  9.07938  1.87896  17.5138  11.7856  0  12.7109  14.2545  
0.182  2.69042  8.92698  1.86611  17.4655  11.6607  0  12.5153  14.0579  
0.183  2.66578  8.77922  1.85389  17.4137  11.5379  0  12.3243  13.8675  
0.184  2.64205  8.63598  1.84228  17.3586  11.4172  0  12.1377  13.6832  
0.185  2.61919  8.49713  1.83126  17.3002  11.2987  0  11.9555  13.5047  
0.186  2.59717  8.36252  1.8208  17.2386  11.1822  0  11.7776  13.3319  
0.187  2.57599  8.23205  1.81089  17.174  11.0678  0  11.6039  13.1646  
0.188  2.5556  8.10558  1.8015  17.1064  10.9555  0  11.4345  13.0027  
0.189  2.53599  7.983  1.79261  17.036  10.8454  0  11.2692  12.8459  
0.19  2.51713  7.86419  1.78422  16.9628  10.7373  0  11.1079  12.6942  
0.191  2.499  7.74904  1.77629  16.887  10.6313  0  10.9506  12.5473  
0.192  2.48159  7.63744  1.76882  16.8088  10.5274  0  10.7973  12.4052  
0.193  2.46487  7.52928  1.76178  16.7282  10.4256  0  10.6477  12.2676  
0.194  2.44881  7.42446  1.75517  16.6453  10.3258  0  10.502  12.1344  
0.195  2.43341  7.32288  1.74897  16.5603  10.228  0  10.3599  12.0055  
0.196  2.41864  7.22443  1.74316  16.4734  10.1322  0  10.2214  11.8808  
0.197  2.40448  7.12904  1.73773  16.3846  10.0385  0  10.0865  11.76  
0.198  2.39092  7.0366  1.73268  16.294  9.94668  0  9.95505  11.6432  
0.199  2.37793  6.94703  1.72798  16.2019  9.85683  0  9.82699  11.5302  
0.2  2.36551  6.86023  1.72363  16.1083  9.7689  0  9.70225  11.4208  
0.201  2.35364  6.77613  1.71961  16.0133  9.68288  0  9.58077  11.315  
0.202  2.34229  6.69465  1.71592  15.9171  9.59873  0  9.46246  11.2126  
0.203  2.33146  6.61571  1.71254  15.8198  9.51643  0  9.34726  11.1135  
0.204  2.32114  6.53923  1.70946  15.7215  9.43596  0  9.23511  11.0177  
0.205  2.3113  6.46514  1.70669  15.6223  9.35729  0  9.12592  10.925  
0.206  2.30193  6.39336  1.70419  15.5223  9.28039  0  9.01963  10.8353  
0.207  2.29303  6.32384  1.70198  15.4217  9.20523  0  8.91618  10.7486  
0.208  2.28457  6.2565  1.70004  15.3206  9.13179  0  8.8155  10.6648  
0.209  2.27655  6.19127  1.69836  15.219  9.06004  0  8.71752  10.5837  
0.21  2.26895  6.12811  1.69693  15.1171  8.98995  0  8.62218  10.5053  
0.211  2.26177  6.06693  1.69575  15.0149  8.92149  0  8.52941  10.4295  
0.212  2.25499  6.0077  1.69481  14.9126  8.85464  0  8.43916  10.3562  
0.213  2.24859  5.95035  1.6941  14.8103  8.78937  0  8.35137  10.2855  
0.214  2.24258  5.89482  1.69363  14.708  8.72565  0  8.26596  10.2171  
0.215  2.23694  5.84107  1.69337  14.6057  8.66345  0  8.1829  10.151  
0.216  2.23166  5.78904  1.69332  14.5037  8.60275  0  8.10211  10.0872  
0.217  2.22673  5.73868  1.69349  14.402  8.54351  0  8.02355  10.0255  
0.218  2.22214  5.68995  1.69386  14.3006  8.48571  0  7.94715  9.96601  
0.219  2.21789  5.6428  1.69443  14.1996  8.42933  0  7.87287  9.90857  
0.22  2.21396  5.59718  1.69519  14.0991  8.37433  0  7.80065  9.85314  
0.221  2.21035  5.55305  1.69614  13.9991  8.3207  0  7.73044  9.79966  
0.222  2.20705  5.51037  1.69727  13.8998  8.2684  0  7.66219  9.74808  
0.223  2.20405  5.4691  1.69858  13.8011  8.2174  0  7.59586  9.69835  
0.224  2.20134  5.4292  1.70007  13.7031  8.16769  0  7.53139  9.65043  
0.225  2.19892  5.39063  1.70172  13.6058  8.11924  0  7.46873  9.60425  
0.226  2.19678  5.35335  1.70355  13.5093  8.07203  0  7.40786  9.55977  
0.227  2.19491  5.31733  1.70553  13.4137  8.02602  0  7.34871  9.51695  
0.228  2.19331  5.28254  1.70767  13.319  7.9812  0  7.29124  9.47575  
0.229  2.19197  5.24894  1.70996  13.2252  7.93754  0  7.23543  9.43612  
0.23  2.19088  5.2165  1.7124  13.1323  7.89502  0  7.18121  9.39802  
0.231  2.19004  5.18518  1.71499  13.0404  7.85362  0  7.12856  9.36142  
0.232  2.18944  5.15496  1.71772  12.9496  7.81332  0  7.07743  9.32626  
0.233  2.18908  5.12582  1.7206  12.8597  7.77408  0  7.02779  9.29253  
0.234  2.18895  5.09771  1.7236  12.7709  7.7359  0  6.9796  9.26018  
0.235  2.18905  5.07061  1.72674  12.6832  7.69875  0  6.93282  9.22917  
0.236  2.18936  5.0445  1.73001  12.5966  7.66261  0  6.88743  9.19949  
0.237  2.1899  5.01935  1.73341  12.5111  7.62746  0  6.84337  9.17108  
0.238  2.19064  4.99514  1.73693  12.4267  7.59328  0  6.80064  9.14392  
0.239  2.19159  4.97184  1.74058  12.3435  7.56004  0  6.75918  9.11799  
0.24  2.19275  4.94943  1.74434  12.2614  7.52775  0  6.71897  9.09325  
0.241  2.1941  4.92788  1.74821  12.1805  7.49636  0  6.67998  9.06967  
0.242  2.19564  4.90718  1.7522  12.1007  7.46587  0  6.64218  9.04723  
0.243  2.19738  4.8873  1.7563  12.0221  7.43626  0  6.60555  9.02589  
0.244  2.1993  4.86822  1.76051  11.9447  7.40751  0  6.57004  9.00565  
0.245  2.2014  4.84993  1.76482  11.8685  7.3796  0  6.53564  8.98646  
0.246  2.20368  4.8324  1.76924  11.7934  7.35252  0  6.50232  8.9683  
0.247  2.20614  4.81561  1.77375  11.7195  7.32624  0  6.47006  8.95116  
0.248  2.20876  4.79955  1.77837  11.6469  7.30077  0  6.43883  8.93501  
0.249  2.21155  4.78421  1.78308  11.5753  7.27607  0  6.4086  8.91983  
0.25  2.21451  4.76955  1.78788  11.505  7.25213  0  6.37935  8.90559  
0.251  2.21762  4.75557  1.79278  11.4359  7.22895  0  6.35106  8.89228  
0.252  2.2209  4.74225  1.79776  11.3679  7.20649  0  6.32371  8.87988  
0.253  2.22432  4.72958  1.80284  11.301  7.18476  0  6.29727  8.86836  
0.254  2.2279  4.71753  1.808  11.2354  7.16374  0  6.27173  8.85771  
0.255  2.23163  4.7061  1.81324  11.1708  7.1434  0  6.24706  8.84791  
0.256  2.2355  4.69527  1.81856  11.1075  7.12375  0  6.22324  8.83893  
0.257  2.23952  4.68503  1.82397  11.0452  7.10477  0  6.20026  8.83078  
0.258  2.24367  4.67537  1.82945  10.9841  7.08643  0  6.1781  8.82342  
0.259  2.24796  4.66626  1.835  10.9241  7.06874  0  6.15673  8.81684  
0.26  2.25239  4.65771  1.84064  10.8653  7.05168  0  6.13615  8.81103  
0.261  2.25695  4.64969  1.84634  10.8075  7.03524  0  6.11633  8.80596  
0.262  2.26164  4.6422  1.85211  10.7508  7.0194  0  6.09725  8.80163  
0.263  2.26645  4.63522  1.85796  10.6952  7.00416  0  6.0789  8.79802  
0.264  2.27139  4.62875  1.86386  10.6406  6.98951  0  6.06127  8.79512  
0.265  2.27645  4.62276  1.86984  10.5871  6.97542  0  6.04434  8.79291  
0.266  2.28163  4.61726  1.87588  10.5347  6.96191  0  6.02809  8.79138  
0.267  2.28693  4.61223  1.88198  10.4833  6.94894  0  6.01251  8.79051  
0.268  2.29235  4.60766  1.88814  10.4329  6.93652  0  5.99759  8.79029  
0.269  2.29787  4.60354  1.89436  10.3835  6.92462  0  5.98331  8.79072  
0.27  2.30351  4.59987  1.90064  10.3352  6.91326  0  5.96965  8.79177  
0.271  2.30926  4.59663  1.90697  10.2878  6.90241  0  5.95662  8.79344  
0.272  2.31512  4.59381  1.91336  10.2414  6.89206  0  5.94418  8.79571  
0.273  2.32108  4.59141  1.9198  10.1959  6.88221  0  5.93234  8.79858  
0.274  2.32715  4.58942  1.92629  10.1514  6.87284  0  5.92108  8.80202  
0.275  2.33331  4.58783  1.93283  10.1079  6.86396  0  5.91038  8.80604  
0.276  2.33958  4.58663  1.93942  10.0653  6.85555  0  5.90024  8.81062  
0.277  2.34594  4.58582  1.94605  10.0236  6.8476  0  5.89064  8.81575  
0.278  2.3524  4.58538  1.95273  9.98277  6.8401  0  5.88158  8.82142  
0.279  2.35896  4.58531  1.95945  9.94286  6.83305  0  5.87304  8.82762  
0.28  2.36561  4.5856  1.96622  9.90383  6.82644  0  5.86502  8.83434  
0.281  2.37234  4.58625  1.97302  9.86566  6.82027  0  5.8575  8.84157  
0.282  2.37917  4.58724  1.97987  9.82835  6.81451  0  5.85047  8.84931  
0.283  2.38609  4.58858  1.98675  9.79188  6.80918  0  5.84393  8.85753  
0.284  2.39309  4.59026  1.99367  9.75625  6.80426  0  5.83787  8.86624  
0.285  2.40017  4.59226  2.00063  9.72143  6.79974  0  5.83227  8.87543  
0.286  2.40734  4.59459  2.00762  9.68743  6.79561  0  5.82713  8.88508  
0.287  2.41459  4.59723  2.01464  9.65422  6.79188  0  5.82244  8.89519  
0.288  2.42191  4.60018  2.02169  9.62179  6.78854  0  5.81819  8.90575  
0.289  2.42932  4.60344  2.02877  9.59014  6.78557  0  5.81438  8.91676  
0.29  2.4368  4.607  2.03588  9.55925  6.78297  0  5.81099  8.9282  
0.291  2.44436  4.61085  2.04302  9.52911  6.78074  0  5.80802  8.94006  
0.292  2.45199  4.615  2.05018  9.49971  6.77887  0  5.80546  8.95234  
0.293  2.45969  4.61942  2.05737  9.47105  6.77736  0  5.8033  8.96504  
0.294  2.46746  4.62413  2.06458  9.4431  6.77619  0  5.80154  8.97813  
0.295  2.47531  4.62911  2.07181  9.41586  6.77537  0  5.80018  8.99163  
0.296  2.48322  4.63435  2.07906  9.38932  6.77488  0  5.79919  9.00551  
0.297  2.49119  4.63987  2.08634  9.36346  6.77473  0  5.79858  9.01978  
0.298  2.49924  4.64564  2.09362  9.33828  6.77491  0  5.79834  9.03442  
0.299  2.50734  4.65166  2.10093  9.31377  6.77541  0  5.79846  9.04943  
0.3  2.51551  4.65794  2.10825  9.28992  6.77623  0  5.79894  9.0648  
0.301  2.52374  4.66446  2.11559  9.26671  6.77736  0  5.79978  9.08053  
0.302  2.53202  4.67122  2.12293  9.24414  6.77879  0  5.80096  9.09661  
0.303  2.54037  4.67822  2.13029  9.2222  6.78054  0  5.80248  9.11303  
0.304  2.54877  4.68545  2.13766  9.20088  6.78258  0  5.80433  9.12978  
0.305  2.55723  4.69291  2.14504  9.18017  6.78491  0  5.80651  9.14686  
0.306  2.56574  4.7006  2.15243  9.16005  6.78753  0  5.80902  9.16427  
0.307  2.57431  4.7085  2.15982  9.14053  6.79044  0  5.81185  9.18199  
0.308  2.58293  4.71662  2.16721  9.12159  6.79364  0  5.81499  9.20002  
0.309  2.5916  4.72496  2.17462  9.10322  6.79711  0  5.81843  9.21836  
0.31  2.60031  4.7335  2.18202  9.08542  6.80085  0  5.82219  9.237  
0.311  2.60908  4.74225  2.18942  9.06818  6.80486  0  5.82624  9.25593  
0.312  2.61789  4.7512  2.19683  9.05148  6.80913  0  5.83058  9.27515  
0.313  2.62675  4.76035  2.20423  9.03532  6.81367  0  5.83522  9.29464  
0.314  2.63565  4.76969  2.21164  9.0197  6.81846  0  5.84014  9.31442  
0.315  2.64459  4.77922  2.21903  9.0046  6.82351  0  5.84534  9.33446  
0.316  2.65358  4.78894  2.22643  8.99001  6.82881  0  5.85082  9.35476  
0.317  2.66261  4.79884  2.23382  8.97593  6.83435  0  5.85657  9.37533  
0.318  2.67167  4.80893  2.2412  8.96235  6.84014  0  5.86258  9.39615  
0.319  2.68078  4.81919  2.24857  8.94927  6.84616  0  5.86887  9.41721  
0.32  2.68992  4.82962  2.25593  8.93667  6.85242  0  5.87541  9.43852  
0.321  2.6991  4.84022  2.26329  8.92455  6.85891  0  5.88221  9.46006  
0.322  2.70831  4.85099  2.27063  8.9129  6.86563  0  5.88926  9.48183  
0.323  2.71755  4.86193  2.27796  8.90171  6.87258  0  5.89656  9.50383  
0.324  2.72683  4.87302  2.28527  8.89098  6.87975  0  5.9041  9.52605  
0.325  2.73614  4.88427  2.29257  8.8807  6.88714  0  5.91189  9.54848  
0.326  2.74547  4.89568  2.29985  8.87087  6.89474  0  5.91991  9.57112  
0.327  2.75484  4.90724  2.30712  8.86147  6.90255  0  5.92817  9.59397  
0.328  2.76423  4.91894  2.31436  8.8525  6.91058  0  5.93666  9.61701  
0.329  2.77365  4.93079  2.32159  8.84395  6.91881  0  5.94537  9.64025  
0.33  2.7831  4.94278  2.32879  8.83583  6.92724  0  5.95431  9.66367  
0.331  2.79257  4.95491  2.33598  8.82811  6.93588  0  5.96348  9.68728  
0.332  2.80206  4.96718  2.34314  8.8208  6.94471  0  5.97285  9.71107  
0.333  2.81157  4.97957  2.35027  8.81389  6.95373  0  5.98245  9.73503  
