0.091  9.17947  12.1235  27.9214  3.41527  30.6655  13.8797  11.3998  
0.092  9.1365  12.0509  28.0725  3.37167  30.8712  13.7232  11.549  
0.093  9.09263  11.978  28.2194  3.32894  31.0777  13.5667  11.7004  
0.094  9.04788  11.9047  28.3622  3.28708  31.2851  13.4102  11.8541  
0.095  9.00231  11.831  28.5006  3.24609  31.4932  13.2538  12.0099  
0.096  8.95595  11.7571  28.6346  3.20595  31.7021  13.0977  12.168  
0.097  8.90885  11.683  28.7638  3.16667  31.9117  12.9419  12.3283  
0.098  8.86104  11.6086  28.8884  3.12823  32.1221  12.7864  12.4909  
0.099  8.81256  11.534  29.008  3.09064  32.3332  12.6314  12.6559  
0.1  8.76347  11.4592  29.1225  3.05387  32.5449  12.477  12.8231  
0.101  8.71381  11.3843  29.232  3.01793  32.7574  12.3231  12.9927  
0.102  8.66361  11.3093  29.3361  2.98281  32.9704  12.17  13.1647  
0.103  8.61293  11.2342  29.4349  2.94849  33.1841  12.0176  13.3391  
0.104  8.5618  11.1591  29.5282  2.91497  33.3983  11.866  13.5159  
0.105  8.51027  11.084  29.6158  2.88224  33.6132  11.7153  13.6951  
0.106  8.45837  11.0089  29.6977  2.8503  33.8285  11.5655  13.8768  
0.107  8.40617  10.9338  29.7739  2.81912  34.0444  11.4168  14.061  
0.108  8.35368  10.8588  29.8441  2.78871  34.2607  11.2691  14.2478  
0.109  8.30097  10.784  29.9083  2.75905  34.4775  11.1225  14.437  
0.11  8.24806  10.7093  29.9665  2.73013  34.6947  10.9772  14.6289  
0.111  8.19501  10.6347  30.0186  2.70194  34.9122  10.8331  14.8233  
0.112  8.14184  10.5604  30.0644  2.67448  35.1302  10.6902  15.0203  
0.113  8.0886  10.4863  30.104  2.64772  35.3484  10.5487  15.22  
0.114  8.03532  10.4125  30.1373  2.62167  35.567  10.4085  15.4223  
0.115  7.98205  10.3389  30.1643  2.5963  35.7858  10.2698  15.6273  
0.116  7.92882  10.2657  30.1849  2.57162  36.0049  10.1325  15.835  
0.117  7.87567  10.1929  30.1991  2.5476  36.2241  9.99677  16.0454  
0.118  7.82262  10.1204  30.2068  2.52424  36.4435  9.86252  16.2586  
0.119  7.76972  10.0483  30.2082  2.50152  36.663  9.72982  16.4746  
0.12  7.71699  9.97667  30.2031  2.47944  36.8826  9.59872  16.6934  
0.121  7.66447  9.90548  30.1917  2.45798  37.1022  9.46923  16.915  
0.122  7.61218  9.83477  30.1738  2.43714  37.3219  9.34138  17.1395  
0.123  7.56016  9.76455  30.1496  2.4169  37.5415  9.2152  17.3668  
0.124  7.50844  9.69486  30.1191  2.39725  37.761  9.0907  17.5971  
0.125  7.45703  9.6257  30.0823  2.37818  37.9805  8.9679  17.8303  
0.126  7.40596  9.55712  30.0392  2.35968  38.1998  8.84682  18.0664  
0.127  7.35527  9.48911  29.99  2.34174  38.4189  8.72747  18.3055  
0.128  7.30496  9.42171  29.9347  2.32435  38.6377  8.60986  18.5476  
0.129  7.25507  9.35492  29.8734  2.3075  38.8563  8.49401  18.7927  
0.13  7.20562  9.28877  29.8062  2.29117  39.0746  8.37993  19.0409  
0.131  7.15661  9.22327  29.7331  2.27536  39.2925  8.26761  19.2922  
0.132  7.10808  9.15843  29.6543  2.26006  39.51  8.15706  19.5465  
0.133  7.06003  9.09427  29.5699  2.24526  39.7271  8.04829  19.804  
0.134  7.01249  9.03081  29.48  2.23094  39.9437  7.9413  20.0646  
0.135  6.96547  8.96804  29.3847  2.21711  40.1597  7.83608  20.3283  
0.136  6.91898  8.90599  29.2841  2.20374  40.3752  7.73264  20.5953  
0.137  6.87303  8.84467  29.1784  2.19083  40.59  7.63097  20.8655  
0.138  6.82765  8.78408  29.0678  2.17836  40.8041  7.53106  21.1389  
0.139  6.78283  8.72423  28.9523  2.16634  41.0175  7.43291  21.4156  
0.14  6.73859  8.66513  28.8322  2.15475  41.2302  7.33652  21.6955  
0.141  6.69493  8.60678  28.7075  2.14358  41.442  7.24187  21.9788  
0.142  6.65188  8.5492  28.5785  2.13283  41.653  7.14895  22.2653  
0.143  6.60942  8.49238  28.4453  2.12248  41.863  7.05775  22.5553  
0.144  6.56757  8.43634  28.308  2.11253  42.0721  6.96826  22.8485  
0.145  6.52634  8.38107  28.1669  2.10296  42.2801  6.88047  23.1452  
0.146  6.48573  8.32658  28.0221  2.09378  42.4871  6.79436  23.4453  
0.147  6.44574  8.27287  27.8737  2.08497  42.693  6.70992  23.7488  
0.148  6.40637  8.21994  27.722  2.07652  42.8977  6.62713  24.0558  
0.149  6.36763  8.1678  27.5672  2.06843  43.1011  6.54598  24.3663  
0.15  6.32953  8.11644  27.4093  2.0607  43.3033  6.46644  24.6802  
0.151  6.29206  8.06587  27.2486  2.0533  43.5042  6.3885  24.9976  
0.152  6.25522  8.01608  27.0853  2.04624  43.7037  6.31215  25.3186  
0.153  6.21901  7.96707  26.9195  2.0395  43.9018  6.23736  25.6431  
0.154  6.18344  7.91885  26.7514  2.03309  44.0983  6.16411  25.9712  
0.155  6.1485  7.8714  26.5811  2.027  44.2934  6.09239  26.3028  
0.156  6.11419  7.82473  26.4089  2.02121  44.4868  6.02217  26.6381  
0.157  6.08051  7.77884  26.235  2.01572  44.6787  5.95344  26.9769  
0.158  6.04746  7.73372  26.0593  2.01054  44.8688  5.88616  27.3194  
0.159  6.01504  7.68936  25.8823  2.00564  45.0572  5.82033  27.6655  
0.16  5.98323  7.64577  25.7039  2.00102  45.2437  5.75592  28.0153  
0.161  5.95205  7.60293  25.5244  1.99669  45.4285  5.6929  28.3687  
0.162  5.92148  7.56085  25.3439  1.99262  45.6113  5.63127  28.7259  
0.163  5.89153  7.51952  25.1625  1.98883  45.7921  5.57099  29.0867  
0.164  5.86218  7.47894  24.9805  1.98529  45.9709  5.51204  29.4512  
0.165  5.83344  7.43909  24.7979  1.98202  46.1477  5.4544  29.8194  
0.166  5.8053  7.39998  24.6149  1.97899  46.3223  5.39805  30.1914  
0.167  5.77775  7.36159  24.4316  1.97621  46.4947  5.34297  30.567  
0.168  5.7508  7.32393  24.2482  1.97368  46.6649  5.28913  30.9464  
0.169  5.72442  7.28698  24.0647  1.97138  46.8328  5.23651  31.3296  
0.17  5.69863  7.25074  23.8814  1.96931  46.9984  5.1851  31.7165  
0.171  5.67342  7.21521  23.6983  1.96747  47.1615  5.13487  32.1071  
0.172  5.64877  7.18037  23.5155  1.96586  47.3222  5.08579  32.5015  
0.173  5.62469  7.14622  23.3331  1.96447  47.4804  5.03785  32.8997  
0.174  5.60116  7.11275  23.1513  1.96329  47.6361  4.99103  33.3016  
0.175  5.57819  7.07996  22.9701  1.96232  47.7891  4.9453  33.7073  
0.176  5.55576  7.04783  22.7897  1.96156  47.9394  4.90065  34.1167  
0.177  5.53388  7.01637  22.6101  1.96101  48.087  4.85705  34.5299  
0.178  5.51253  6.98556  22.4314  1.96065  48.2318  4.81448  34.9468  
0.179  5.49171  6.9554  22.2537  1.96049  48.3738  4.77292  35.3675  
0.18  5.47141  6.92588  22.0771  1.96053  48.5129  4.73235  35.7919  
0.181  5.45163  6.897  21.9016  1.96075  48.6491  4.69276  36.2201  
0.182  5.43236  6.86873  21.7274  1.96116  48.7822  4.65412  36.6519  
0.183  5.4136  6.84109  21.5544  1.96176  48.9123  4.61642  37.0875  
0.184  5.39534  6.81406  21.3828  1.96253  49.0393  4.57962  37.5268  
0.185  5.37756  6.78763  21.2125  1.96348  49.1631  4.54373  37.9698  
0.186  5.36028  6.7618  21.0437  1.96461  49.2838  4.50871  38.4164  
0.187  5.34348  6.73656  20.8764  1.96591  49.4011  4.47456  38.8666  
0.188  5.32715  6.7119  20.7107  1.96737  49.5152  4.44124  39.3205  
0.189  5.31129  6.68782  20.5465  1.969  49.6259  4.40875  39.7781  
0.19  5.29589  6.6643  20.384  1.97079  49.7332  4.37707  40.2392  
0.191  5.28095  6.64135  20.2231  1.97274  49.837  4.34618  40.7038  
0.192  5.26647  6.61894  20.0639  1.97485  49.9373  4.31606  41.172  
0.193  5.25242  6.59709  19.9065  1.97712  50.034  4.2867  41.6437  
0.194  5.23882  6.57578  19.7508  1.97953  50.1271  4.25808  42.1189  
0.195  5.22566  6.555  19.5968  1.9821  50.2165  4.23019  42.5975  
0.196  5.21292  6.53474  19.4447  1.98482  50.3022  4.20301  43.0795  
0.197  5.2006  6.51501  19.2943  1.98768  50.3842  4.17652  43.5649  
0.198  5.18871  6.49579  19.1458  1.99068  50.4623  4.15072  44.0537  
0.199  5.17722  6.47707  18.9992  1.99382  50.5366  4.12559  44.5457  
0.2  5.16614  6.45885  18.8544  1.99711  50.607  4.1011  45.0409  
0.201  5.15547  6.44113  18.7114  2.00053  50.6734  4.07726  45.5394  
0.202  5.14519  6.4239  18.5704  2.00409  50.7358  4.05404  46.041  
0.203  5.1353  6.40714  18.4312  2.00778  50.7941  4.03144  46.5458  
0.204  5.12579  6.39086  18.2938  2.0116  50.8484  4.00943  47.0535  
0.205  5.11667  6.37504  18.1584  2.01555  50.8985  3.98801  47.5643  
0.206  5.10793  6.35969  18.0248  2.01963  50.9445  3.96717  48.078  
0.207  5.09955  6.3448  17.8931  2.02383  50.9862  3.94689  48.5945  
0.208  5.09154  6.33035  17.7633  2.02816  51.0237  3.92716  49.1139  
0.209  5.0839  6.31635  17.6354  2.03261  51.0568  3.90796  49.636  
0.21  5.07661  6.30279  17.5093  2.03718  51.0856  3.8893  50.1608  
0.211  5.06967  6.28965  17.3851  2.04187  51.11  3.87115  50.6881  
0.212  5.06308  6.27695  17.2628  2.04668  51.13  3.85351  51.218  
0.213  5.05683  6.26466  17.1423  2.0516  51.1455  3.83637  51.7503  
0.214  5.05092  6.2528  17.0236  2.05664  51.1565  3.8197  52.285  
0.215  5.04535  6.24134  16.9067  2.06179  51.163  3.80352  52.822  
0.216  5.04011  6.23028  16.7917  2.06706  51.1648  3.7878  53.3611  
0.217  5.03519  6.21963  16.6784  2.07243  51.1621  3.77254  53.9024  
0.218  5.03059  6.20937  16.567  2.07791  51.1547  3.75772  54.4456  
0.219  5.02631  6.1995  16.4573  2.0835  51.1426  3.74334  54.9907  
0.22  5.02235  6.19001  16.3493  2.0892  51.1258  3.72939  55.5376  
0.221  5.01869  6.1809  16.2431  2.095  51.1043  3.71585  56.0863  
0.222  5.01534  6.17217  16.1387  2.10091  51.0779  3.70273  56.6365  
0.223  5.01229  6.16381  16.0359  2.10692  51.0468  3.69002  57.1881  
0.224  5.00954  6.15581  15.9348  2.11303  51.0108  3.67769  57.7412  
0.225  5.00709  6.14817  15.8355  2.11924  50.9699  3.66576  58.2955  
0.226  5.00492  6.14088  15.7377  2.12555  50.9242  3.6542  58.8508  
0.227  5.00305  6.13395  15.6417  2.13195  50.8735  3.64302  59.4072  
0.228  5.00146  6.12736  15.5472  2.13846  50.8178  3.6322  59.9644  
0.229  5.00014  6.12112  15.4544  2.14506  50.7572  3.62174  60.5224  
0.23  4.99911  6.11521  15.3631  2.15175  50.6916  3.61163  61.0809  
0.231  4.99835  6.10964  15.2734  2.15854  50.6209  3.60186  61.6399  
0.232  4.99786  6.10439  15.1853  2.16542  50.5452  3.59243  62.1992  
0.233  4.99763  6.09947  15.0987  2.17239  50.4645  3.58333  62.7586  
0.234  4.99767  6.09487  15.0136  2.17945  50.3787  3.57455  63.318  
0.235  4.99797  6.09059  14.93  2.1866  50.2878  3.56609  63.8772  
0.236  4.99853  6.08661  14.8479  2.19384  50.1917  3.55795  64.4361  
0.237  4.99935  6.08295  14.7673  2.20116  50.0906  3.55011  64.9946  
0.238  5.00041  6.07959  14.6881  2.20858  49.9843  3.54257  65.5523  
0.239  5.00173  6.07654  14.6104  2.21608  49.8728  3.53533  66.1092  
0.24  5.00329  6.07378  14.534  2.22366  49.7562  3.52838  66.6652  
0.241  5.0051  6.07131  14.459  2.23133  49.6344  3.52171  67.2199  
0.242  5.00714  6.06914  14.3854  2.23907  49.5074  3.51532  67.7732  
0.243  5.00943  6.06725  14.3132  2.24691  49.3753  3.5092  68.325  
0.244  5.01195  6.06564  14.2423  2.25482  49.2379  3.50335  68.875  
0.245  5.0147  6.06431  14.1727  2.26281  49.0954  3.49777  69.423  
0.246  5.01768  6.06326  14.1044  2.27088  48.9476  3.49245  69.9689  
0.247  5.02089  6.06248  14.0373  2.27903  48.7947  3.48738  70.5123  
0.248  5.02433  6.06197  13.9716  2.28726  48.6366  3.48256  71.0532  
0.249  5.02799  6.06173  13.9071  2.29557  48.4732  3.47799  71.5914  
0.25  5.03187  6.06175  13.8438  2.30395  48.3047  3.47366  72.1264  
0.251  5.03597  6.06202  13.7817  2.3124  48.131  3.46957  72.6583  
0.252  5.04028  6.06255  13.7208  2.32093  47.9521  3.46571  73.1867  
0.253  5.04481  6.06334  13.6611  2.32954  47.7681  3.46209  73.7114  
0.254  5.04955  6.06437  13.6026  2.33821  47.5789  3.45868  74.2321  
0.255  5.0545  6.06565  13.5452  2.34696  47.3846  3.4555  74.7487  
0.256  5.05966  6.06718  13.489  2.35578  47.1851  3.45254  75.2609  
0.257  5.06502  6.06894  13.4338  2.36467  46.9806  3.4498  75.7684  
0.258  5.07058  6.07094  13.3797  2.37363  46.7709  3.44726  76.271  
0.259  5.07635  6.07318  13.3268  2.38266  46.5562  3.44493  76.7685  
0.26  5.08231  6.07565  13.2749  2.39176  46.3364  3.44281  77.2605  
0.261  5.08847  6.07834  13.224  2.40093  46.1116  3.44089  77.7469  
0.262  5.09483  6.08126  13.1742  2.41016  45.8818  3.43916  78.2273  
0.263  5.10138  6.0844  13.1254  2.41946  45.6471  3.43764  78.7015  
0.264  5.10812  6.08777  13.0776  2.42882  45.4074  3.4363  79.1693  
0.265  5.11505  6.09135  13.0308  2.43825  45.1628  3.43515  79.6303  
0.266  5.12217  6.09514  12.985  2.44774  44.9133  3.43419  80.0843  
0.267  5.12947  6.09914  12.9401  2.45729  44.659  3.43341  80.531  
0.268  5.13696  6.10336  12.8962  2.46691  44.3999  3.43281  80.9702  
0.269  5.14463  6.10777  12.8533  2.47659  44.1361  3.43239  81.4014  
0.27  5.15248  6.11239  12.8112  2.48633  43.8675  3.43214  81.8246  
0.271  5.16051  6.11721  12.7701  2.49613  43.5943  3.43207  82.2393  
0.272  5.16871  6.12223  12.7298  2.50599  43.3165  3.43216  82.6453  
0.273  5.17709  6.12744  12.6905  2.51591  43.0341  3.43242  83.0423  
0.274  5.18565  6.13285  12.652  2.52588  42.7472  3.43285  83.43  
0.275  5.19438  6.13844  12.6144  2.53592  42.4558  3.43344  83.8081  
0.276  5.20328  6.14422  12.5776  2.54601  42.16  3.43419  84.1763  
0.277  5.21235  6.15018  12.5417  2.55616  41.8599  3.43509  84.5344  
0.278  5.22159  6.15633  12.5066  2.56636  41.5555  3.43616  84.882  
0.279  5.23099  6.16265  12.4723  2.57662  41.2469  3.43737  85.2188  
0.28  5.24056  6.16914  12.4388  2.58693  40.9341  3.43874  85.5445  
0.281  5.25029  6.17581  12.4061  2.59729  40.6173  3.44025  85.8589  
0.282  5.26019  6.18265  12.3742  2.60771  40.2964  3.44192  86.1617  
0.283  5.27024  6.18966  12.343  2.61818  39.9716  3.44373  86.4525  
0.284  5.28046  6.19683  12.3127  2.6287  39.643  3.44568  86.731  
0.285  5.29083  6.20416  12.283  2.63927  39.3106  3.44777  86.997  
0.286  5.30136  6.21165  12.2541  2.6499  38.9744  3.45  87.2502  
0.287  5.31205  6.2193  12.2259  2.66057  38.6347  3.45237  87.4903  
0.288  5.32289  6.2271  12.1985  2.67129  38.2914  3.45487  87.717  
0.289  5.33388  6.23505  12.1717  2.68205  37.9447  3.45751  87.93  
0.29  5.34502  6.24314  12.1457  2.69287  37.5946  3.46028  88.129  
0.291  5.35632  6.25138  12.1203  2.70373  37.2413  3.46317  88.3138  
0.292  5.36776  6.25977  12.0956  2.71464  36.8849  3.4662  88.484  
0.293  5.37935  6.26829  12.0716  2.72559  36.5253  3.46936  88.6395  
0.294  5.39109  6.27694  12.0482  2.73659  36.1629  3.47264  88.7799  
0.295  5.40298  6.28573  12.0255  2.74763  35.7975  3.47604  88.905  
0.296  5.41501  6.29465  12.0035  2.75872  35.4294  3.47957  89.0146  
0.297  5.42718  6.3037  11.9821  2.76984  35.0587  3.48321  89.1083  
0.298  5.4395  6.31287  11.9613  2.78101  34.6855  3.48698  89.1859  
0.299  5.45195  6.32216  11.9411  2.79222  34.3098  3.49086  89.2473  
0.3  5.46455  6.33156  11.9215  2.80348  33.9319  3.49486  89.2921  
0.301  5.47729  6.34108  11.9026  2.81477  33.5517  3.49897  89.3202  
0.302  5.49016  6.35071  11.8842  2.8261  33.1696  3.5032  89.3313  
0.303  5.50317  6.36045  11.8664  2.83747  32.7854  3.50754  89.3252  
0.304  5.51632  6.37029  11.8493  2.84888  32.3995  3.51199  89.3017  
0.305  5.5296  6.38023  11.8326  2.86032  32.0119  3.51655  89.2607  
0.306  5.54302  6.39027  11.8166  2.8718  31.6227  3.52121  89.2019  
0.307  5.55657  6.4004  11.8011  2.88332  31.2322  3.52598  89.1253  
0.308  5.57026  6.41061  11.7861  2.89488  30.8403  3.53086  89.0305  
0.309  5.58407  6.42092  11.7718  2.90646  30.4473  3.53585  88.9176  
0.31  5.59802  6.43131  11.7579  2.91809  30.0533  3.54093  88.7863  
0.311  5.61209  6.44177  11.7446  2.92974  29.6584  3.54612  88.6365  
0.312  5.6263  6.45231  11.7318  2.94143  29.2627  3.55141  88.4682  
0.313  5.64063  6.46292  11.7195  2.95315  28.8665  3.55679  88.2812  
0.314  5.65509  6.47359  11.7077  2.96491  28.4699  3.56228  88.0754  
0.315  5.66968  6.48433  11.6965  2.97669  28.0729  3.56786  87.8508  
0.316  5.68439  6.49512  11.6857  2.98851  27.6758  3.57354  87.6073  
0.317  5.69923  6.50597  11.6754  3.00035  27.2787  3.57931  87.345  
0.318  5.71419  6.51686  11.6656  3.01222  26.8817  3.58518  87.0636  
0.319  5.72927  6.5278  11.6563  3.02413  26.485  3.59114  86.7634  
0.32  5.74448  6.53878  11.6475  3.03605  26.0888  3.59719  86.4442  
0.321  5.75981  6.54979  11.6392  3.04801  25.6932  3.60334  86.1061  
0.322  5.77526  6.56083  11.6313  3.06  25.2983  3.60957  85.7492  
0.323  5.79084  6.57189  11.6239  3.07201  24.9043  3.61589  85.3735  
0.324  5.80653  6.58297  11.6169  3.08404  24.5114  3.6223  84.9791  
0.325  5.82234  6.59407  11.6104  3.0961  24.1196  3.62879  84.566  
0.326  5.83828  6.60518  11.6043  3.10819  23.7293  3.63537  84.1345  
0.327  5.85433  6.61629  11.5987  3.1203  23.3404  3.64204  83.6847  
0.328  5.8705  6.62739  11.5935  3.13243  22.9533  3.64879  83.2166  
0.329  5.88678  6.63849  11.5887  3.14458  22.5679  3.65562  82.7306  
0.33  5.90319  6.64957  11.5844  3.15676  22.1845  3.66254  82.2268  
0.331  5.91971  6.66063  11.5805  3.16896  21.8032  3.66953  81.7054  
0.332  5.93635  6.67166  11.577  3.18118  21.4242  3.67661  81.1666  
0.333  5.9531  6.68267  11.5739  3.19342  21.0476  3.68376  80.6108  
0.334  5.96997  6.69363  11.5712  3.20568  20.6736  3.691  80.0381  
0.335  5.98696  6.70454  11.5689  3.21796  20.3022  3.69831  79.449  
0.336  6.00406  6.7154  11.567  3.23025  19.9338  3.7057  78.8438  
0.337  6.02127  6.7262  11.5655  3.24257  19.5682  3.71316  78.2227  
0.338  6.0386  6.73694  11.5644  3.25491  19.2058  3.7207  77.5861  
0.339  6.05605  6.7476  11.5637  3.26726  18.8467  3.72831  76.9345  
0.34  6.0736  6.75817  11.5634  3.27963  18.4909  3.736  76.2683  
0.341  6.09128  6.76866  11.5634  3.29201  18.1387  3.74376  75.5878  
0.342  6.10906  6.77905  11.5638  3.30442  17.7901  3.75159  74.8936  
0.343  6.12696  6.78933  11.5646  3.31684  17.4452  3.75949  74.186  
0.344  6.14498  6.7995  11.5658  3.32927  17.1042  3.76747  73.4656  
0.345  6.1631  6.80955  11.5673  3.34172  16.7672  3.77551  72.7329  
0.346  6.18135  6.81947  11.5691  3.35418  16.4343  3.78362  71.9884  
0.347  6.1997  6.82925  11.5714  3.36666  16.1056  3.7918  71.2326  
0.348  6.21817  6.83888  11.5739  3.37915  15.7812  3.80004  70.4662  
0.349  6.23676  6.84836  11.5769  3.39165  15.4611  3.80836  69.6895  
0.35  6.25545  6.85768  11.5801  3.40417  15.1456  3.81673  68.9034  
0.351  6.27427  6.86682  11.5838  3.4167  14.8346  3.82518  68.1083  
0.352  6.2932  6.87578  11.5877  3.42925  14.5283  3.83369  67.3048  
