100 93.55174075 100.00000000
200 114.89529529 100.00000000
400 105.13191311 100.00000000
800 99.02347571 100.00000000
1600 96.93333482 100.00000000
3200 104.58258406 100.00000000
6400 101.09611039 100.00000000
12800 100.12521186 100.00000000
25600 102.37271395 100.00000000
51200 99.65303230 100.00000000
102400 99.03628634 100.00000000
204800 100.03176577 100.00000000
409600 99.70126449 100.00000000
819200 100.04431854 100.00000000
