10 0.00263847 10.00000000
20 0.00382460 10.00000000
40 0.06687805 10.00000000
80 0.00371592 10.00000000
160 0.62237448 10.00000000
320 1.38502326 10.00000000
640 0.00209236 10.00000000
1280 1.25122973 10.00000000
2560 0.76173852 10.00000000
5120 3.87803694 10.00000000
10240 75.60572001 10.00000000
20480 16.33575460 10.00000000
40960 6.78673593 10.00000000
81920 3.49030752 10.00000000
163840 6.47253810 10.00000000
327680 10.77506013 10.00000000
655360 10.56242995 10.00000000
